date,開盤價,最高價,最低價,收盤價,成交股數,成交金額,市值,大盤指數,SMA5,SMA20,SMA60,乖離率_SMA250,乖離率_SMA60,乖離率_SMA5,價格動量5,價格動量20,價格動量60,價格波動率,交易活絡度,MA反轉,融資使用率,當月營收,營收MA2,近3月營收,股價營收敏感度,上月營收,去年當月營收,上月比較增減,當月累計營收,去年累計營收,SMA5斜率,SMA20斜率,SMA60斜率,投信買賣超,投信買賣超佔比,營收月增率,黃金交叉,死亡交叉,投信影響力
2020/8/11,792,792,758,763,1598984,1231840760,25018007000,24495.14,809,830.85,751.9,-0.050049801,0.014762601,-0.056860321,-0.056860321,-0.081663357,0.014762601,0.025543627,6.39E-05,0.973701631,27.71,385528,373320.5,1099842,-0.004792136,361113,342154,6.76,2343283,1618925,-0.030673376,0.048589638,0.043484295,-45500,-0.028455569,6.761041558,FALSE,FALSE,-0.02818262
2020/8/12,762,776,754,764,847510,649027190,25050796000,24306.81,792.8,826.25,754.7833333,-0.050296969,0.01221101,-0.036326942,-0.036326942,-0.075340393,0.01221101,0.025133977,3.38E-05,0.959515885,27.6,385528,373320.5,1099842,-0.003768175,361113,342154,6.76,2343283,1618925,-0.055515845,0.02972333,0.054780482,-84000,-0.099113875,6.761041558,FALSE,FALSE,-0.098880295
2020/8/13,776,776,739,744,848182,638521864,24395016000,24511.76,778,821.7,757.1333333,-0.07645099,-0.01734613,-0.043701799,-0.043701799,-0.094560058,-0.01734613,0.025202609,3.48E-05,0.946817573,28.01,385528,373320.5,1099842,-0.003727217,361113,342154,6.76,2343283,1618925,-0.072926597,0.014006294,0.065209745,-190000,-0.224008526,6.761041558,FALSE,FALSE,-0.221386311
2020/8/14,738,758,732,758,570760,426896120,24854062000,24574,764.2,819.4,759.8166667,-0.060238932,-0.002390928,-0.008113059,-0.008113059,-0.074932878,-0.002390928,0.024599098,2.30E-05,0.932633634,27.79,385528,373320.5,1099842,-0.001884088,361113,342154,6.76,2343283,1618925,-0.085885167,0.003613204,0.075897387,0,0,6.761041558,FALSE,FALSE,0
2020/8/17,765,765,751,753,379190,286431400,24690117000,24882.56,756.4,815.3,761.8666667,-0.06757078,-0.011638082,-0.004494976,-0.004494976,-0.07641359,-0.011638082,0.022609543,1.54E-05,0.927756654,28.22,385528,373320.5,1099842,-0.003358591,361113,342154,6.76,2343283,1618925,-0.083151515,-0.01049821,0.084765069,0,0,6.761041558,FALSE,FALSE,0
2020/8/18,733,742,689,694,1861242,1314022610,22755566000,24724.04,742.6,807.4,763.2166667,-0.141318657,-0.090690717,-0.065445731,-0.065445731,-0.14045083,-0.090690717,0.027126332,8.18E-05,0.919742383,28.8,385528,373320.5,1099842,-0.006471431,361113,342154,6.76,2343283,1618925,-0.082076638,-0.027931616,0.09364253,-18000,-0.009670962,6.761041558,FALSE,FALSE,-0.009506686
2020/8/19,700,711,693,696,797622,559047132,22821144000,24544.98,729,800.05,764.55,-0.139316895,-0.089660585,-0.04526749,-0.04526749,-0.130054372,-0.089660585,0.027273795,3.50E-05,0.91119305,28.77,385528,373320.5,1099842,-0.006020889,361113,342154,6.76,2343283,1618925,-0.080474268,-0.040131974,0.102822387,-166000,-0.208118633,6.761041558,FALSE,FALSE,-0.206665938
2020/8/20,696,699,634,665,1129353,751300510,21804685000,23747.14,713.2,790.1,765.4,-0.17786745,-0.131173243,-0.067582726,-0.067582726,-0.158334388,-0.131173243,0.027126715,5.18E-05,0.902670548,27.12,385528,373320.5,1099842,-0.008150727,361113,342154,6.76,2343283,1618925,-0.083290488,-0.057159905,0.110616687,0,0,6.761041558,FALSE,FALSE,0
2020/8/21,676,686,670,684,785251,532748190,22427676000,24220.29,698.4,781.75,766.55,-0.154741603,-0.107690301,-0.020618557,-0.020618557,-0.125039974,-0.107690301,0.02863495,3.50E-05,0.893380237,27.35,385528,373320.5,1099842,-0.006840057,361113,342154,6.76,2343283,1618925,-0.086103114,-0.070728083,0.117555583,0,0,6.761041558,FALSE,FALSE,0
2020/8/24,685,695,675,688,549066,376836474,22558832000,24299.76,685.4,773.65,767.9833333,-0.150214423,-0.104147225,0.003793405,0.003793405,-0.110708977,-0.104147225,0.028797463,2.43E-05,0.88593033,27.6,385528,373320.5,1099842,-0.006635265,361113,342154,6.76,2343283,1618925,-0.09386568,-0.083353081,0.125690135,0,0,6.761041558,FALSE,FALSE,0
2020/8/25,693,695,684,695,457480,315835520,22788355000,24516.25,685.6,767.95,769.6,-0.142102405,-0.096933472,0.013710618,0.013710618,-0.094993164,-0.096933472,0.027667484,2.01E-05,0.892766456,27.51,385528,373320.5,1099842,-0.004669261,361113,342154,6.76,2343283,1618925,-0.076757339,-0.089890969,0.134740619,1000,0.002185888,6.761041558,FALSE,FALSE,0.002200512
2020/8/26,693,729,693,727,1191479,855004233,23837603000,24662.81,691.8,763.25,771.4166667,-0.103266232,-0.057578049,0.050881758,0.050881758,-0.047494268,-0.057578049,0.029775059,5.00E-05,0.90638716,27.57,385528,373320.5,1099842,-0.003850092,361113,342154,6.76,2343283,1618925,-0.051028807,-0.096638655,0.143121758,0,0,6.761041558,FALSE,FALSE,0
2020/8/27,729,735,705,709,957854,686936756,23247401000,24598.19,700.6,757.75,773.05,-0.125852571,-0.082853632,0.011989723,0.011989723,-0.064335203,-0.082853632,0.030065925,4.12E-05,0.924579347,28.22,385528,373320.5,1099842,-0.004505427,361113,342154,6.76,2343283,1618925,-0.017666854,-0.102935954,0.15188616,0,0,6.761041558,FALSE,FALSE,0
2020/8/28,709,712,694,702,573501,402616710,23017878000,24470.55,704.2,750.7,774.2333333,-0.134875604,-0.093296594,-0.003124112,-0.003124112,-0.064872785,-0.093296594,0.028844843,2.49E-05,0.938057813,27.5,385528,373320.5,1099842,-0.005775138,361113,342154,6.76,2343283,1618925,0.008304696,-0.112175507,0.159234397,-29000,-0.050566608,6.761041558,FALSE,FALSE,-0.05056422
2020/8/31,705,719,700,704,544548,385014984,23083456000,24206.96,707.4,743.55,774.4,-0.132616099,-0.090909091,-0.004806333,-0.004806333,-0.053190774,-0.090909091,0.028801389,2.36E-05,0.951381884,27.89,385528,373320.5,1099842,-0.005857055,361113,342154,6.76,2343283,1618925,0.032098045,-0.120683538,0.16101949,-40000,-0.073455416,6.761041558,FALSE,FALSE,-0.073140011
2020/9/1,708,713,700,707,355290,251075060,23181823000,24423.75,709.8,736.75,775.2666667,-0.128958496,-0.088055723,-0.003944773,-0.003944773,-0.040380048,-0.088055723,0.028938097,1.53E-05,0.963420428,28.25,385528,373320.5,1099842,-0.005570346,361113,342154,6.76,2343283,1618925,0.03529755,-0.130011218,0.165668463,-22000,-0.061921247,6.761041558,FALSE,FALSE,-0.061949602
2020/9/2,714,724,708,708,622081,445186915,23214612000,24417.13,706,729.9,776.05,-0.127924164,-0.087687649,0.002832861,0.002832861,-0.03000411,-0.087687649,0.028920196,2.68E-05,0.967255788,28.53,385528,373320.5,1099842,-0.005611305,361113,342154,6.76,2343283,1618925,0.020526164,-0.13774365,0.169895229,-24000,-0.038580185,6.761041558,FALSE,FALSE,-0.038168238
2020/9/3,717,717,695,702,592805,416482135,23017878000,24536.35,704.6,724.1,776.7,-0.135476498,-0.09617613,-0.003690037,-0.003690037,-0.030520646,-0.09617613,0.028385442,2.58E-05,0.973070018,28.52,385528,373320.5,1099842,-0.004751178,361113,342154,6.76,2343283,1618925,0.005709392,-0.139512775,0.172141456,-10000,-0.016868954,6.761041558,FALSE,FALSE,-0.016855465
2020/9/4,706,729,695,716,1512718,1086026088,23476924000,24305.53,707.4,718.55,777.1666667,-0.118174473,-0.078704697,0.012157195,0.012157195,-0.003548814,-0.078704697,0.028755624,6.44E-05,0.984482639,28.07,385528,373320.5,1099842,-0.004546385,361113,342154,6.76,2343283,1618925,0.004544164,-0.145295587,0.17402689,0,0,6.761041558,FALSE,FALSE,0
2020/9/7,715,721,674,682,986079,686196036,22362098000,24236.75,703,713.05,777.2833333,-0.159829502,-0.122585072,-0.029871977,-0.029871977,-0.043545333,-0.122585072,0.029112551,4.41E-05,0.985905617,27.77,385528,373320.5,1099842,-0.004505427,361113,342154,6.76,2343283,1618925,-0.00621996,-0.147782957,0.174528421,-17000,-0.017239998,6.761041558,FALSE,FALSE,-0.016896046
2020/9/8,682,693,677,679,595706,406649904,22263731000,24363.05,697.4,708.85,777.35,-0.163314998,-0.126519586,-0.026383711,-0.026383711,-0.042110461,-0.126519586,0.028268897,2.68E-05,0.983847076,28.06,385528,373320.5,1099842,-0.003440508,361113,342154,6.76,2343283,1618925,-0.01746971,-0.146837576,0.174658742,-43000,-0.072183258,6.761041558,FALSE,FALSE,-0.071798861
2020/9/9,669,671,646,661,1520073,995483545,21673529000,24257.5,688,703.7,777.45,-0.185097517,-0.149784552,-0.039244186,-0.039244186,-0.060679267,-0.149784552,0.028602399,7.01E-05,0.977689356,29.41,385528,373320.5,1099842,-0.004218718,361113,342154,6.76,2343283,1618925,-0.025495751,-0.148320726,0.17495781,-271000,-0.178280912,6.761041558,FALSE,FALSE,-0.179943708
2020/9/10,668,675,661,664,545391,364305188,21771896000,24417.82,680.4,699.7,777.25,-0.181104227,-0.145706015,-0.024103469,-0.024103469,-0.051021867,-0.145706015,0.028331543,2.51E-05,0.97241675,28.72,405142,395335,1151783,-0.004078719,385528,367490,5.08,2748425,1986415,-0.034345728,-0.148472679,0.172234371,0,0,5.087568218,FALSE,FALSE,0
2020/9/11,661,674,652,673,429255,285870125,22066997000,24387.76,671.8,695.45,777.1,-0.169734414,-0.133959593,0.001786246,0.001786246,-0.032281257,-0.133959593,0.028119568,1.95E-05,0.965993242,28.61,405142,395335,1151783,-0.004333639,385528,367490,5.08,2748425,1986415,-0.050325134,-0.151269221,0.170830927,-3000,-0.006988853,5.087568218,FALSE,FALSE,-0.007062648
2020/9/14,676,710,673,705,981505,683529025,23116245000,24603.01,676.4,693.05,777.4333333,-0.129969049,-0.093169832,0.042282673,0.042282673,0.017242623,-0.093169832,0.030517265,4.25E-05,0.975975759,28.73,405142,395335,1151783,-0.002447232,385528,367490,5.08,2748425,1986415,-0.037837838,-0.149944806,0.168545518,19000,0.019358027,5.087568218,FALSE,FALSE,0.019596827
2020/9/15,708,722,703,707,791096,562266872,23181823000,24714.31,682,693.7,777.2333333,-0.12730702,-0.090363254,0.036656891,0.036656891,0.019172553,-0.090363254,0.024809678,3.41E-05,0.98313392,28.49,405142,395335,1151783,0.000662792,385528,367490,5.08,2748425,1986415,-0.022082019,-0.140822393,0.165325603,0,0,5.087568218,FALSE,FALSE,0
2020/9/16,714,718,702,704,546288,388133328,23083456000,24968.41,690.6,694.1,775.8833333,-0.130859905,-0.09264709,0.019403417,0.019403417,0.014263074,-0.09264709,0.024835719,2.37E-05,0.994957499,28.66,405142,395335,1151783,0.000407872,385528,367490,5.08,2748425,1986415,0.00377907,-0.132429223,0.160257209,0,0,5.087568218,FALSE,FALSE,0
2020/9/17,716,721,707,709,648276,463159684,23247401000,24809.79,699.6,696.3,774.8,-0.124617869,-0.084925142,0.013436249,0.013436249,0.018239265,-0.084925142,0.022435144,2.79E-05,1.004739336,28.18,405142,395335,1151783,0.002243296,385528,367490,5.08,2748425,1986415,0.028218695,-0.118719149,0.157886871,0,0,5.087568218,TRUE,FALSE,0
2020/9/18,711,719,709,713,298843,213211059,23378557000,24815.36,707.6,697.75,773.5833333,-0.119579176,-0.0783152,0.00763143,0.00763143,0.021855966,-0.0783152,0.021656008,1.28E-05,1.014116804,28.3,405142,395335,1151783,0.001478536,385528,367490,5.08,2748425,1986415,0.05328967,-0.107451231,0.15420003,0,0,5.087568218,FALSE,FALSE,0
2020/9/21,713,718,708,711,314470,223824580,23312979000,24660.21,708.8,698.9,772.1833333,-0.121988086,-0.079234206,0.003103837,0.003103837,0.01731292,-0.079234206,0.021667839,1.35E-05,1.014165117,28.18,405142,395335,1151783,0.001172632,385528,367490,5.08,2748425,1986415,0.047900651,-0.096619919,0.150509064,80000,0.254396286,5.087568218,FALSE,FALSE,0.254127585
2020/9/22,712,712,697,701,295054,207281016,22985089000,24371.86,707.6,699.2,770.3166667,-0.134136038,-0.089984638,-0.009327304,-0.009327304,0.002574371,-0.089984638,0.021855846,1.28E-05,1.01201373,28.01,405142,395335,1151783,0.000305904,385528,367490,5.08,2748425,1986415,0.037536657,-0.089524058,0.145055,0,0,5.087568218,FALSE,FALSE,0
2020/9/23,705,710,699,709,253901,178964809,23247401000,24253.82,708.6,698.3,768.8166667,-0.124163694,-0.077803551,0.000564493,0.000564493,0.015322927,-0.077803551,0.019292233,1.09E-05,1.014750107,28.05,405142,395335,1151783,-0.000917712,385528,367490,5.08,2748425,1986415,0.026064292,-0.085096626,0.140451938,0,0,5.087568218,FALSE,FALSE,0
2020/9/24,698,706,674,676,764099,522951320,22165364000,23639.22,702,696.65,766.3666667,-0.164668957,-0.117915706,-0.037037037,-0.037037037,-0.029641857,-0.117915706,0.021218638,3.45E-05,1.00767961,28.47,405142,395335,1151783,-0.001682472,385528,367490,5.08,2748425,1986415,0.003430532,-0.080633454,0.134769626,-100000,-0.130873094,5.087568218,FALSE,FALSE,-0.129266334
2020/9/25,696,696,659,665,545591,367646606,21804685000,23578.57,692.4,694.8,763.6833333,-0.177940624,-0.129220227,-0.039572501,-0.039572501,-0.04289004,-0.129220227,0.021388554,2.50E-05,0.996545769,28.12,405142,395335,1151783,-0.001886408,385528,367490,5.08,2748425,1986415,-0.021481063,-0.074463834,0.129068822,-14000,-0.025660247,5.087568218,FALSE,TRUE,-0.025323231
2020/9/28,671,688,667,686,353794,240485272,22493254000,24021.6,687.4,693.9,761.0166667,-0.151565522,-0.098574276,-0.00203666,-0.00203666,-0.011384926,-0.098574276,0.022690776,1.57E-05,0.990632656,27.74,405142,395335,1151783,-0.000917712,385528,367490,5.08,2748425,1986415,-0.030191874,-0.066774259,0.123161313,0,0,5.087568218,FALSE,FALSE,0
2020/9/29,686,697,685,691,355540,245562600,22657199000,24031.3,685.4,693.1,758.9,-0.144704595,-0.089471604,0.008170411,0.008170411,-0.003029866,-0.089471604,0.022738107,1.57E-05,0.988890492,27.53,405142,395335,1151783,-0.000815744,385528,367490,5.08,2748425,1986415,-0.031373657,-0.059246692,0.118249466,0,0,5.087568218,FALSE,FALSE,0
2020/9/30,695,702,684,702,308409,214640300,23017878000,24123.59,684,692.8,756.4,-0.130516637,-0.071919619,0.026315789,0.026315789,0.013279446,-0.071919619,0.023044948,1.34E-05,0.987297921,27.14,405142,395335,1151783,-0.000305904,385528,367490,5.08,2748425,1986415,-0.034716342,-0.050828881,0.111372319,0,0,5.087568218,FALSE,FALSE,0
2020/10/5,710,730,706,716,780742,560100530,23476924000,24186.55,692,693.5,753.0333333,-0.112675358,-0.049178877,0.034682081,0.034682081,0.032444124,-0.049178877,0.023379716,3.33E-05,0.997837058,26.69,405142,395335,1151783,0.000713776,385528,367490,5.08,2748425,1986415,-0.014245014,-0.042259356,0.10127477,0,0,5.087568218,FALSE,FALSE,0
2020/10/6,720,727,718,723,563727,407321440,23706447000,24487.21,703.6,693.85,751.0333333,-0.10350711,-0.03732635,0.027572484,0.027572484,0.042011962,-0.03732635,0.023060217,2.38E-05,1.014052029,26.05,405142,395335,1151783,0.000356888,385528,367490,5.08,2748425,1986415,0.016175621,-0.034374783,0.096665855,0,0,5.087568218,TRUE,FALSE,0
2020/10/7,730,732,714,720,597979,432336922,23608080000,24568.43,710.4,695.75,748.5,-0.106739649,-0.038076152,0.013513514,0.013513514,0.034854474,-0.038076152,0.020141448,2.53E-05,1.021056414,25.9,405142,395335,1151783,0.001937392,385528,367490,5.08,2748425,1986415,0.033459412,-0.024261973,0.08946679,0,0,5.087568218,FALSE,FALSE,0
2020/10/8,723,728,721,724,397573,287829133,23739236000,24839.86,717,698,745.9,-0.101496183,-0.029360504,0.009762901,0.009762901,0.037249284,-0.029360504,0.020074274,1.67E-05,1.02722063,25.61,405142,395335,1151783,0.00229428,385528,367490,5.08,2748425,1986415,0.046104465,-0.015306482,0.080153501,0,0,5.087568218,FALSE,FALSE,0
2020/10/12,728,731,706,718,487017,348300087,23542502000,24972.31,720.2,700.85,743.6,-0.108486513,-0.034427111,-0.003054707,-0.003054707,0.024470286,-0.034427111,0.019031505,2.07E-05,1.027609332,25.51,410438,407790,1201108,0.01076284,405142,392464,1.3,3158863,2378879,0.052923977,-0.004050021,0.070852535,14000,0.02874643,1.307195995,FALSE,FALSE,0.028860171
2020/10/13,714,714,698,702,348040,245350120,23017878000,24955.39,717.4,702.75,741.3833333,-0.127820296,-0.053121417,-0.021466406,-0.021466406,-0.001067236,-0.053121417,0.019938504,1.51E-05,1.020846674,25.59,410438,407790,1201108,0.007175227,405142,392464,1.3,3158863,2378879,0.036705202,0.004359011,0.062483579,0,0,1.307195995,FALSE,FALSE,0
2020/10/14,702,714,702,711,179891,127586501,23312979000,24901.9,715,704.65,739.8333333,-0.116168522,-0.038972742,-0.005594406,-0.005594406,0.009011566,-0.038972742,0.019918681,7.72E-06,1.014688143,25.42,410438,407790,1201108,0.007175227,405142,392464,1.3,3158863,2378879,0.016202388,0.013228845,0.055497432,0,0,1.307195995,FALSE,FALSE,0
2020/10/15,713,714,705,710,221512,157238520,23280190000,24725.56,713,704.9,737.75,-0.116862698,-0.037614368,-0.004207574,-0.004207574,0.007235069,-0.037614368,0.016932304,9.52E-06,1.011490992,25.17,410438,407790,1201108,0.000944109,405142,392464,1.3,3158863,2378879,0.00365991,0.017098333,0.047518754,0,0,1.307195995,FALSE,FALSE,0
2020/10/16,710,712,686,688,275706,192010258,22558832000,24576.27,705.8,703.95,735.0166667,-0.143289767,-0.063966803,-0.025219609,-0.025219609,-0.022657859,-0.063966803,0.018318015,1.22E-05,1.002628028,25.34,410438,407790,1201108,-0.003587613,405142,392464,1.3,3158863,2378879,-0.015620642,0.01477584,0.039186578,0,0,1.307195995,FALSE,FALSE,0
2020/10/19,698,698,690,696,131175,91052500,22821144000,24880.77,701.4,703.55,732.5666667,-0.132446501,-0.049915821,-0.007698888,-0.007698888,-0.010731291,-0.049915821,0.018521893,5.75E-06,0.996944069,25.24,410438,407790,1201108,-0.001510574,405142,392464,1.3,3158863,2378879,-0.02610386,0.013614753,0.03055028,0,0,1.307195995,FALSE,TRUE,0
2020/10/20,696,697,688,697,108071,74904055,22853933000,24792.15,700.4,702.95,729.7833333,-0.130419594,-0.044922009,-0.004854369,-0.004854369,-0.008464329,-0.044922009,0.018444168,4.73E-06,0.99637243,25.25,410438,407790,1201108,-0.002265861,405142,392464,1.3,3158863,2378879,-0.023696682,0.009550481,0.020866362,-19000,-0.175810347,1.307195995,FALSE,FALSE,-0.176799507
2020/10/21,698,715,695,709,345466,244590860,23247401000,24821.34,700,702.75,727.4166667,-0.114710539,-0.025317906,0.012857143,0.012857143,0.008893632,-0.025317906,0.018830847,1.49E-05,0.996086802,25.05,410438,407790,1201108,-0.000755287,405142,392464,1.3,3158863,2378879,-0.020979021,0.00716589,0.012011037,-20000,-0.057892817,1.307195995,FALSE,FALSE,-0.057974366
2020/10/22,703,721,703,705,360211,255940865,23116245000,24898,699,702.45,725,-0.118974661,-0.027586207,0.008583691,0.008583691,0.003630152,-0.027586207,0.018862862,1.56E-05,0.995088618,25.24,410438,407790,1201108,-0.001132931,405142,392464,1.3,3158863,2378879,-0.019635344,0.005079411,0.003807546,0,0,1.307195995,FALSE,FALSE,0
2020/10/23,712,714,705,708,143197,101559870,23214612000,24862.9,703,702.8,723.3166667,-0.114504122,-0.021175603,0.007112376,0.007112376,0.007398976,-0.021175603,0.018599837,6.17E-06,1.000284576,25.23,410438,407790,1201108,0.001321752,405142,392464,1.3,3158863,2378879,-0.003967129,0.005148741,-0.002069489,0,0,1.307195995,TRUE,FALSE,0
2020/10/26,712,717,692,692,367633,257949702,22689988000,24882.59,702.2,701.95,721.1666667,-0.133687537,-0.040443725,-0.014525776,-0.014525776,-0.014174799,-0.040443725,0.019113034,1.62E-05,1.000356151,25.46,410438,407790,1201108,-0.00320997,405142,392464,1.3,3158863,2378879,0.001140576,0.00522698,-0.00847846,0,0,1.307195995,FALSE,FALSE,0
2020/10/27,685,686,675,683,379752,258479757,22394887000,24817.02,699.4,702.3,718.9,-0.144123146,-0.049937404,-0.02344867,-0.02344867,-0.027481133,-0.049937404,0.016152197,1.70E-05,0.995870711,25.64,410438,407790,1201108,0.001321752,405142,392464,1.3,3158863,2378879,-0.001427756,0.008110242,-0.015250445,-22000,-0.057932545,1.307195995,FALSE,TRUE,-0.058132212
2020/10/28,683,686,673,675,259276,175557925,22132575000,24660.38,692.6,702.8,716.1,-0.153362968,-0.057394219,-0.025411493,-0.025411493,-0.039556061,-0.057394219,0.015931626,1.17E-05,0.985486625,25.72,410438,407790,1201108,0.001888218,405142,392464,1.3,3158863,2378879,-0.010571429,0.011514105,-0.023033721,0,0,1.307195995,FALSE,FALSE,0
2020/10/29,667,675,658,675,396830,263915024,22132575000,24408.3,686.6,702.25,713.2333333,-0.152589185,-0.053605646,-0.016894844,-0.016894844,-0.038803845,-0.053605646,0.014198228,1.79E-05,0.977714489,26.23,410438,407790,1201108,-0.002077039,405142,392464,1.3,3158863,2378879,-0.017739628,0.012033434,-0.030779335,0,0,1.307195995,FALSE,FALSE,0
2020/10/30,675,682,673,674,255724,172936142,22099786000,24183.76,679.8,701.4,710.4166667,-0.153045017,-0.051260997,-0.008531921,-0.008531921,-0.039064728,-0.051260997,0.014073017,1.16E-05,0.969204448,25.8,410438,407790,1201108,-0.00320997,405142,392464,1.3,3158863,2378879,-0.033001422,0.011975184,-0.038309681,0,0,1.307195995,FALSE,FALSE,0
2020/11/2,679,679,656,657,427835,282320120,21542373000,24270.44,672.8,699.15,707.2833333,-0.173464304,-0.071093621,-0.023483948,-0.023483948,-0.060287492,-0.071093621,0.014448533,1.99E-05,0.962311378,25.42,410438,407790,1201108,-0.008496979,405142,392464,1.3,3158863,2378879,-0.041868414,0.009165704,-0.046080878,-1000,-0.00233735,1.307195995,FALSE,FALSE,-0.002327146
2020/11/3,665,684,663,683,434547,294426901,22394887000,24549.37,672.8,697.5,705.0333333,-0.13990248,-0.031251477,0.015160523,0.015160523,-0.02078853,-0.031251477,0.016609219,1.94E-05,0.964587814,24.66,410438,407790,1201108,-0.006231118,405142,392464,1.3,3158863,2378879,-0.038032599,0.005767844,-0.052162223,0,0,1.307195995,FALSE,FALSE,0
2020/11/4,697,703,692,697,706296,493299065,22853933000,24803.58,677.2,696.2,702.8666667,-0.121241004,-0.00834677,0.029238039,0.029238039,0.001149095,-0.00834677,0.017180181,3.09E-05,0.972708992,24.22,410438,407790,1201108,-0.004909366,405142,392464,1.3,3158863,2378879,-0.022235056,0.003386899,-0.058660714,0,0,1.307195995,FALSE,FALSE,0
2020/11/5,699,706,693,700,329073,230722037,22952300000,24901.7,682.2,695.2,701.3333333,-0.116340133,-0.001901141,0.026092055,0.026092055,0.006904488,-0.001901141,0.017220421,1.43E-05,0.981300345,24.07,410438,407790,1201108,-0.003776435,405142,392464,1.3,3158863,2378879,-0.006408389,-0.000790514,-0.06434829,0,0,1.307195995,FALSE,FALSE,0
2020/11/6,706,718,703,705,629512,448442422,23116245000,25007.2,688.4,694.25,700.3666667,-0.108763697,0.006615582,0.024113887,0.024113887,0.015484336,0.006615582,0.017257138,2.72E-05,0.991573641,24.28,410438,407790,1201108,-0.003587613,405142,392464,1.3,3158863,2378879,0.01265078,-0.005372493,-0.068537483,0,0,1.307195995,FALSE,FALSE,0
2020/11/9,714,723,710,719,709749,509233586,23575291000,25303.93,700.8,694.3,699.6166667,-0.089873418,0.027705648,0.02597032,0.02597032,0.0355754,0.027705648,0.017787157,3.01E-05,1.009361947,23.94,410438,407790,1201108,0.000188822,405142,392464,1.3,3158863,2378879,0.041617122,-0.009345794,-0.073089408,0,0,1.307195995,TRUE,FALSE,0
2020/11/10,717,718,706,716,434758,310160690,23476924000,25215.74,707.4,695,699.15,-0.092549783,0.024100694,0.012157195,0.012157195,0.030215827,0.024100694,0.017025899,1.85E-05,1.017841727,23.85,376713,393575.5,1192293,-0.000415122,410438,353645,-8.21,3535576,2732524,0.051426873,-0.011028104,-0.076582724,0,0,-8.216831775,FALSE,FALSE,0
2020/11/11,729,776,723,765,2436603,1750238809,25083585000,25563.6,721,697.7,699.2666667,-0.029478481,0.094003241,0.061026352,0.061026352,0.096459796,0.094003241,0.022649517,9.71E-05,1.033395442,23.55,376713,393575.5,1192293,-0.001601186,410438,353645,-8.21,3535576,2732524,0.064678086,-0.009863053,-0.079690276,-14000,-0.005745704,-8.216831775,FALSE,FALSE,-0.006119165
2020/11/12,775,783,765,768,1368510,1057915371,25181952000,25485.71,734.6,700.6,699.5166667,-0.024732182,0.097900932,0.045466921,0.045466921,0.096203254,0.097900932,0.022615051,5.43E-05,1.048529832,23.45,376713,393575.5,1192293,-0.001719792,410438,353645,-8.21,3535576,2732524,0.07681032,-0.006100156,-0.081838467,212000,0.154913008,-8.216831775,FALSE,FALSE,0.15390267
2020/11/13,768,778,746,754,728800,552628581,24722906000,25585.09,744.4,703.9,700.5166667,-0.041507554,0.07634841,0.012896292,0.012896292,0.071174883,0.07634841,0.021733984,2.95E-05,1.057536582,24.62,376713,393575.5,1192293,-0.001957005,410438,353645,-8.21,3535576,2732524,0.081348053,-7.10E-05,-0.082152294,17000,0.023326015,-8.216831775,FALSE,FALSE,0.023194602
2020/11/14,768,778,746,754,728800,552628581,24722906000,25585.09,744.4,703.9,700.5166667,-0.041507554,0.07634841,0.012896292,0.012896292,0.071174883,0.07634841,0.021733984,2.95E-05,1.057536582,24.62,376713,393575.5,1192293,-0.001957005,410438,353645,-8.21,3535576,2732524,0.081348053,-7.10E-05,-0.082152294,17000,0.023326015,-8.216831775,FALSE,FALSE,0.023194602
2020/11/15,768,778,746,754,728800,552628581,24722906000,25585.09,744.4,703.9,700.5166667,-0.041507554,0.07634841,0.012896292,0.012896292,0.071174883,0.07634841,0.021733984,2.95E-05,1.057536582,24.62,376713,393575.5,1192293,-0.001957005,410438,353645,-8.21,3535576,2732524,0.081348053,-7.10E-05,-0.082152294,17000,0.023326015,-8.216831775,FALSE,FALSE,0.023194602
2020/11/16,768,808,763,793,1706972,1350915584,26001677000,26122.1,759.2,708.75,702.1333333,0.008746712,0.129415116,0.044520548,0.044520548,0.118871252,0.129415116,0.024114856,6.56E-05,1.071181658,24.17,376713,393575.5,1192293,-0.002876205,410438,353645,-8.21,3535576,2732524,0.083333333,0.007391088,-0.081638437,53000,0.031049133,-8.216831775,FALSE,FALSE,0.031111492
2020/11/17,797,808,772,788,1133733,892323491,25837732000,26201.49,773.6,713.3,704.1833333,0.003366626,0.119026769,0.018614271,0.018614271,0.10472452,0.119026769,0.024267389,4.39E-05,1.084536661,24.08,376713,393575.5,1192293,-0.002698295,410438,353645,-8.21,3535576,2732524,0.093582132,0.014723665,-0.079979967,0,0,-8.216831775,FALSE,FALSE,0
2020/11/18,799,804,783,790,600691,474156465,25903310000,26548.99,778.6,717.35,705.95,0.006764438,0.119059423,0.014641665,0.014641665,0.101275528,0.119059423,0.02414559,2.32E-05,1.085383704,23.64,376713,393575.5,1192293,-0.002401779,410438,353645,-8.21,3535576,2732524,0.079889043,0.020775525,-0.079055508,8000,0.013317995,-8.216831775,FALSE,FALSE,0.013328934
2020/11/19,787,793,771,790,638786,499906239,25903310000,26451.27,783,721.6,707.65,0.007653061,0.116371087,0.008939974,0.008939974,0.094789357,0.116371087,0.024038906,2.47E-05,1.085088692,23.52,376713,393575.5,1192293,-0.002520385,410438,353645,-8.21,3535576,2732524,0.065886197,0.027261727,-0.078560733,17000,0.026612981,-8.216831775,FALSE,FALSE,0.026865038
